1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e+00,1.100000000000000000e+01
7.000000000000000000e+00,1.844491530006770930e+01
9.000000000000000000e+00,2.703308229133638108e+01
1.100000000000000000e+01,3.655731164515219689e+01
1.300000000000000000e+01,4.686307259614045506e+01
1.500000000000000000e+01,5.788689845761059161e+01
1.700000000000000000e+01,6.949505613348439681e+01
1.900000000000000000e+01,8.167682964615480046e+01
1.691300000000000000e+04,4.387070000000000000e+05
2.100000000000000000e+01,9.441318520327187969e+01
2.173500000000000000e+04,5.434770000000000000e+05
2.300000000000000000e+01,1.075380652710589828e+02
2.500000000000000000e+01,1.210611943724789228e+02
2.700000000000000000e+01,1.350095952023987991e+02
5.237500000000000000e+04,1.528963000000000000e+06
2.900000000000000000e+01,1.494184425794114475e+02
3.100000000000000000e+01,1.640300871506257181e+02
3.300000000000000000e+01,1.790812005399253621e+02
3.500000000000000000e+01,1.944994245920505307e+02
3.700000000000000000e+01,2.100555174329314241e+02
3.900000000000000000e+01,2.259900609169605730e+02
4.100000000000000000e+01,2.423648820782028110e+02
4.300000000000000000e+01,2.585435740929128769e+02
3.546300000000000000e+04,8.590210000000000000e+05
4.500000000000000000e+01,2.752136397194536812e+02
4.700000000000000000e+01,2.918973129557487027e+02
4.900000000000000000e+01,3.096161562829989293e+02
5.100000000000000000e+01,3.270765804847012532e+02
7.659700000000000000e+04,2.181119000000000000e+06
5.300000000000000000e+01,3.440356703567035765e+02
5.500000000000000000e+01,3.624988601314201446e+02
5.700000000000000000e+01,3.789307621800747370e+02
5.900000000000000000e+01,3.980813483146067142e+02
6.874300000000000000e+04,2.009361000000000000e+06
6.100000000000000000e+01,4.160616587410332841e+02
3.873700000000000000e+04,9.900670000000000000e+05
6.300000000000000000e+01,4.355409514049022164e+02
6.500000000000000000e+01,4.537436914203316292e+02
6.700000000000000000e+01,4.722971282342905965e+02
6.900000000000000000e+01,4.911271803049935443e+02
7.100000000000000000e+01,5.111503791069924318e+02
4.583000000000000000e+03,8.171200000000000000e+04
7.300000000000000000e+01,5.299143042631465050e+02
7.500000000000000000e+01,5.500123716153127589e+02
7.700000000000000000e+01,5.691436837029893923e+02
7.900000000000000000e+01,5.892318199557694243e+02
1.691500000000000000e+04,4.556230000000000000e+05
8.100000000000000000e+01,6.091917001338688351e+02
8.300000000000000000e+01,6.289849665924276678e+02
8.500000000000000000e+01,6.505421507298183315e+02
8.700000000000000000e+01,6.697667129844063538e+02
8.900000000000000000e+01,6.914487322596077092e+02
9.823000000000000000e+03,2.063690000000000000e+05
9.100000000000000000e+01,7.118991915525490413e+02
9.300000000000000000e+01,7.338250779355732902e+02
9.500000000000000000e+01,7.554830724426647066e+02
9.700000000000000000e+01,7.751273559011893894e+02
9.900000000000000000e+01,7.954003121342177565e+02
1.010000000000000000e+02,8.157274949083503088e+02
1.030000000000000000e+02,8.344808801538132457e+02
1.050000000000000000e+02,8.568748078190204751e+02
1.800700000000000000e+04,5.020110000000000000e+05
1.070000000000000000e+02,8.756259168704156082e+02
1.090000000000000000e+02,8.987143522833177940e+02
1.110000000000000000e+02,9.235752508361204036e+02
1.985900000000000000e+04,4.621750000000000000e+05
1.130000000000000000e+02,9.421496062992125644e+02
1.150000000000000000e+02,9.642432989690721570e+02
1.170000000000000000e+02,9.869930163846360074e+02
1.190000000000000000e+02,1.011313554708764286e+03
1.210000000000000000e+02,1.034753928253780032e+03
1.230000000000000000e+02,1.055022254758418740e+03
1.250000000000000000e+02,1.080286577992744924e+03
1.270000000000000000e+02,1.104675457648153952e+03
1.290000000000000000e+02,1.125185854741516096e+03
1.310000000000000000e+02,1.150580330077467124e+03
7.093000000000000000e+03,1.442170000000000000e+05
1.330000000000000000e+02,1.168407881441562722e+03
1.350000000000000000e+02,1.196425472358292609e+03
1.370000000000000000e+02,1.219209009009008923e+03
1.390000000000000000e+02,1.239987527512839279e+03
1.691700000000000000e+04,3.794470000000000000e+05
1.410000000000000000e+02,1.260560076775431753e+03
1.430000000000000000e+02,1.284138996138996163e+03
1.450000000000000000e+02,1.309047151277013654e+03
1.470000000000000000e+02,1.329426001635323018e+03
1.490000000000000000e+02,1.353397009966777432e+03
1.510000000000000000e+02,1.378788825340959193e+03
1.530000000000000000e+02,1.400128205128205082e+03
1.550000000000000000e+02,1.419577636939791773e+03
1.570000000000000000e+02,1.444411542100283896e+03
1.590000000000000000e+02,1.470500696055684557e+03
1.610000000000000000e+02,1.493079616306954449e+03
1.630000000000000000e+02,1.525695652173913004e+03
8.567500000000000000e+04,2.268181000000000000e+06
1.650000000000000000e+02,1.543507101525512780e+03
1.670000000000000000e+02,1.563623610375860153e+03
1.690000000000000000e+02,1.595432375979112294e+03
4.911000000000000000e+03,8.718300000000000000e+04
1.710000000000000000e+02,1.623273684210526426e+03
1.730000000000000000e+02,1.633629840546697096e+03
1.750000000000000000e+02,1.662389889599070329e+03
1.770000000000000000e+02,1.689813597733711049e+03
1.790000000000000000e+02,1.714889496053430548e+03
